,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,0.0,0.0,0.0,2.9092214906198365e-05,0.0005991015307571379,0.00021617547928768792,3.3357833498788665e-06,8.114346677957104e-09,2.8454995940468936e-05,0.0007418405031631751,0.001700759536579488,0.0003014580478102866,0.00011979857745730885,0.0008750939971536122,0.0003322967769306431,0.0008246450725944908,0.0006721518119971073,0.0007848536368625425,2.2788444604352974e-05,0.0,1.8423130365973533e-05,0.0013461156328143497,0.0019089909730235456,0.0013266891641290062,0.0007640565020268924,1.701330424329308e-05,5.536491788282334e-08,8.932678137864846e-07,3.023828311023752e-05,6.063440294395387e-05,2.048363089751371e-06,8.174753164143196e-09,4.216926323810509e-07,3.648899783386268e-07,5.2974214986897994e-09,7.148457828414221e-07,0.00018947690493413379,0.0008450893744946612,0.00040705932029249113,0.0009943322419305566,0.000783940585535408,3.356771008292365e-05,5.231139247892371e-09,6.086635071052104e-05,0.0014368350636060744,0.0007056923665954746,0.0007878260552497806,0.0002632620037218465,3.227373152970147e-05,0.0007449191291687466,0.0003032610386104332,3.785993487328144e-05,5.536169720033367e-05,0.00022220147933323694,0.0017298856713631181,0.0002749978673445033,0.0002950420988211554,5.545740672167846e-05,9.91319284499167e-06,9.238862953069845e-07,0.0,0.0,0.0,0.0
1,0.0,3.628665954357227e-09,4.947899618196451e-08,4.5382763644212826e-05,0.0008428872028560768,0.0008457681296144249,0.00015466792120667826,6.624614497094352e-07,2.489947201291233e-05,0.0008884679122513146,0.0020305744153499583,0.00032213275126179207,0.00012060210052288782,0.000931068001357114,0.0004075687287274267,0.0008203681696542402,0.0008441699991770696,0.001289829605322039,4.963321863370114e-05,2.054518300877632e-10,1.6768109131715735e-05,0.0013015617956631468,0.001947443628428106,0.0013294365709421632,0.0007707818955256037,1.715143185945289e-05,2.8285413793105715e-05,0.00033057410402178623,0.00039124650236656023,0.0006597049493621626,2.2282924836056158e-05,4.167741983388084e-06,0.00021512781341374268,0.00018668215371126927,1.568187306610442e-05,7.947748216477858e-06,0.00018954476488128124,0.0008459717468867829,0.00044828607206397566,0.0009528369000679307,0.0007792244643320505,3.3754144691363324e-05,2.8653213230080143e-07,0.00016804862034488577,0.002041129928858125,0.0008028593317166549,0.0007790348310572754,0.00027500726457678276,3.224112407419545e-05,0.0007438883281010362,0.0003081981618214165,0.0003914679430523752,0.0005982453066377634,0.00026070158707456275,0.0017348557232097811,0.00029559449896416327,0.0008514736841909699,0.00027440621787454804,0.0006339322171684798,6.036705696772775e-05,0.0,0.0,0.0,0.0
2,0.0,9.471382813366596e-06,0.0001236512952453105,7.153971854800494e-05,0.0008493666958039948,0.001060761589915617,0.00022371870499782935,1.0173048756237034e-06,3.0451728317675836e-05,0.0009204811472388311,0.0020212663673429237,0.00032762747608494234,0.0001263127356798919,0.001330150031527033,0.0008735323232221509,0.0008401367002629058,0.000904211346702326,0.0013401559982940132,0.00010643472281173033,1.174591056595136e-06,1.7890612820347497e-05,0.0013330042136062558,0.00191596907387121,0.0013268051210480667,0.0007708732001744824,1.715330709448506e-05,7.90853343514209e-05,0.0008590511879595687,0.0004994306423626688,0.0007070982832573642,2.451008206708774e-05,9.830648400690442e-06,0.0005408265306515907,0.0005198129423571863,0.0005330811421051669,0.00027614487792411744,0.0001919535178157146,0.0008470930980545716,0.00046315644741118763,0.0009518856031701034,0.0007930530570307603,3.709275743302153e-05,9.175010395354201e-08,0.00017786290775285605,0.00242024287370528,0.0014813723685997077,0.0008306473821847007,0.0002626790004178237,3.029740243679443e-05,0.0007340917581237621,0.00031967138102457956,0.00044521950283775153,0.000606678717388669,0.0002718783210545509,0.0017344137371275764,0.00028737773249925397,0.000860700554226044,0.00029471025737772184,0.0008696643180382958,9.274029840145892e-05,0.0,0.0,0.0,0.0
3,0.0,6.936654495332246e-05,0.0008173074328892095,0.00020453491970926911,0.0008451451972025512,0.0010778161004853402,0.00021733453632985766,1.3988540351573286e-06,3.1516845128240306e-05,0.0010005122334737432,0.002680640407884041,0.00045048532208308577,0.00014435724842119346,0.0013575139950200907,0.0009057720532173388,0.0008399132070785833,0.0009005405382137809,0.001953528925570093,0.0007720999074355332,0.00013855216242352424,2.023000091950014e-05,0.001397453453467857,0.0018519927870349982,0.0013190270689910663,0.0007708737038659087,1.7205783585565834e-05,7.974279077600732e-05,0.0008640417377540616,0.0005009068815592683,0.0007058301774720538,2.432744650571757e-05,1.0382660328094812e-05,0.0005528284528561766,0.000515340461206968,0.0006764316066821004,0.0005199107472539873,0.0002450198414006047,0.0008793810627824304,0.001021868334027425,0.0012127926650946238,0.0007883065797719018,3.3615050153833996e-05,4.289281284012991e-07,0.00020760321169748116,0.00246833928917462,0.0016464181836601264,0.000842069576559697,0.00026648364635347365,3.019039813376968e-05,0.0007332282778286263,0.00032156647080303134,0.00047411968070000635,0.0005777066473175321,0.00027386050913856156,0.001732888626354766,0.00027643775646808455,0.000851398330680546,0.000309137401625908,0.0008703665532298868,9.356402632520875e-05,0.0,0.0,0.0,0.0
4,0.0,7.223984729297052e-05,0.0008539550221506199,0.0002156387274814473,0.0008553570103794546,0.0011144752983129386,0.0006711178533479337,7.121369470497474e-05,3.165120437615323e-05,0.0010120464736743547,0.0028683937076046206,0.0009244987102180161,0.0005344466097430774,0.001388866742236056,0.0008846466731872915,0.0009855337775999298,0.0015706865107570547,0.0020405193466522067,0.0011718346417208079,0.0002996433280581533,2.001673445666775e-05,0.0013353521396638499,0.0019137110457015448,0.0013265180101476588,0.0007716534229768226,9.698195712582369e-05,0.00021401521003535005,0.0008652657789265895,0.0004852545219788773,0.0007256377884275315,2.7480724157005466e-05,1.0116541776208614e-05,0.0005492369481970333,0.0005253724693895445,0.0007165589676293117,0.0010876295403741071,0.00048699440014691786,0.0008835717844953611,0.0013312213727961807,0.0020992147879755466,0.0009440781696718585,3.426734036171368e-05,1.7051608652171958e-07,0.00018204211111525902,0.0024863153022434466,0.0016593176982052198,0.0008442244254312427,0.00026105814008700124,3.13155903907987e-05,0.0007398236043566174,0.00031432448691939873,0.00046317785428792073,0.000588476571626166,0.00025284907804153637,0.001737627354383619,0.00030292908317519315,0.0008612608669411257,0.0002962723022602847,0.0008689877465217244,9.10410960867216e-05,0.0,0.0,0.0,0.0
5,0.0,7.086626011885576e-05,0.0008525877898810064,0.0002239531597658129,0.001017563373879803,0.0012319380955868845,0.0010960559453389084,0.00013534445708910105,2.922924028378127e-05,0.0010110571866717394,0.002898531015488398,0.0009986173900842414,0.0006197668440037058,0.001360091851684553,0.0009129793170658692,0.0010111822043154448,0.0017233543427703016,0.002065129028547371,0.0012005543719447065,0.00027421061679320363,1.97880221367704e-05,0.0013455774573084985,0.001903602810572049,0.0013252399250096515,0.0007745530054147064,0.0003960984974572769,0.0007195202482290432,0.0008803539642848824,0.0005040332461498701,0.0007065595625662792,2.4515414671265338e-05,1.2649406757230547e-05,0.0007700062949180433,0.0008998850181539006,0.0007578943305763794,0.0011432792176191446,0.0004934485988353654,0.0008937110046769078,0.0017740065931130815,0.003117949585219281,0.0011110785802458385,3.695689640491002e-05,1.5859924092957244e-07,0.00018436126654511757,0.0024626578225757133,0.001678025848808127,0.0008560568527294862,0.0002611332127017713,7.519618700168367e-05,0.0007417728174081656,0.00031745347906251707,0.0004758474394518248,0.0005758780079909196,0.0002547804365859864,0.0017302721018252918,0.0003013003430855697,0.0008659805848453526,0.0003437539000685612,0.0008737933313877344,9.75614793500112e-05,0.0,0.0,0.0,0.0
6,0.0,6.871815214412789e-05,0.0008496833079462579,0.00025309313185626107,0.0015759082011566642,0.0014726179266287894,0.0010871366385823878,0.00012981154015400938,3.0184469273692463e-05,0.0010220051428010463,0.0029453513184244614,0.0010242285684932794,0.0006090208886188213,0.001385047358518839,0.0008987741246454932,0.0009880042585769613,0.0017402668287982512,0.002051498796321247,0.0011577483616157045,0.0003177995864149339,2.0739292657725076e-05,0.0013499129091630994,0.001904257915314186,0.0013258689209758206,0.0007712777998587102,0.0005469638865342127,0.0008753195435243609,0.000881632264246606,0.0005101475551529082,0.0008797379760303955,0.00013263238563795984,1.4602965151270037e-05,0.000916706955192763,0.0012587108235852633,0.0014728907302242156,0.0013152270552055615,0.0006995436344729155,0.0009614401807802009,0.0020465844373722644,0.003331176390140451,0.0010908303748280003,3.585544836506018e-05,2.4589464215040446e-07,0.000195109340587121,0.0024654668888226617,0.0016618579639920573,0.0008480636194882938,0.00038907802416175577,0.0007997484980042344,0.0008227179958009889,0.00031199890179492743,0.00048538400034243165,0.0005723576378159511,0.00027704773245018795,0.0019761300314299225,0.0006850876926071132,0.0011519427267230647,0.0009421807863469093,0.0008948189576166836,9.41715008473693e-05,0.0,0.0,2.668849185757603e-07,6.290590698057686e-06
7,6.9536468716113385e-06,7.136767905646366e-05,0.0008532873653782712,0.00024297684299763792,0.0015658823982971067,0.0014853083724073698,0.0010926223800308986,0.00014237754107272927,6.942500488148841e-05,0.001631366520857779,0.003760187669745677,0.0012010913616330378,0.0006280725278237707,0.0013980199414471667,0.0008669744196008807,0.0010322628041335262,0.00179157316314326,0.0020505827898826476,0.0011612139242065667,0.00031499132124890967,2.0996419645467817e-05,0.0013740226900081326,0.0018805543410517686,0.0013273331087823065,0.0008340081858347597,0.0009210491066126145,0.0012764782622165399,0.0008946299186799902,0.0005132939769221,0.001357618380460125,0.000411880079740226,1.7523001339697797e-05,0.0009205223688512563,0.0012672195892387207,0.001600253819578943,0.0012950765525470587,0.0013201780037544165,0.0011886127271829561,0.002599049217602167,0.0034219779848501048,0.001128542147515109,3.81016118562918e-05,2.5812183276428705e-07,0.0001935102406202913,0.002497669588163193,0.0019245065328817672,0.000883638719158311,0.0003984132229442993,0.0009013648748550894,0.0008333467293224142,0.000361462265054199,0.0010133573954847744,0.0007180923184814537,0.0002722458019096507,0.00216539121316072,0.0009317857672930248,0.0012065201111872317,0.00101626584696057,0.0008947874121188588,9.193796046490101e-05,5.37903746376366e-05,1.62699044296273e-05,2.973176967799476e-05,0.0006988228627792875
8,0.00039007343211668646,8.213772368349773e-05,0.0008569389302567387,0.00024170765040202016,0.0015912823507856287,0.0014497288635851406,0.0010938141692868103,0.00014853844348906568,8.988887576538269e-05,0.0018997298429896728,0.003908331248662116,0.001285447379989198,0.001231264330821301,0.0014776167470021285,0.000896773835468532,0.0013505422835689354,0.002333804449271305,0.0021099965213230145,0.0011765742835417132,0.00030020490201409454,2.007126926357222e-05,0.001341054412037124,0.0019111003766575073,0.0013944093628611095,0.0015699557329646987,0.0010791180500536596,0.0012911350867838328,0.000892950167766125,0.0005158666648447208,0.001378534578673175,0.0004064112114958754,1.7935702080600874e-05,0.0009321398071333668,0.0012594950487875547,0.0016181267757395224,0.0013117871350783966,0.0014006570653179974,0.0018188601992958067,0.0029808152000730453,0.00352852261945343,0.001132802530939629,3.821624589514917e-05,1.8380690380772172e-07,0.00018741150756464994,0.0025778428135536397,0.0025335036391779934,0.0009640466293295158,0.00039021775802512,0.0009026493580366103,0.0008445304781996511,0.0003835126476003378,0.0012930407113289019,0.0008538461551357389,0.0009483591231794088,0.0036092053495277512,0.0009936318430143476,0.0012067192158836076,0.0010013920182424005,0.0009188926712313105,0.0004160587983569106,0.0007967743568973447,0.00024366662234720127,4.601064887919724e-05,0.0010517038701029508
9,0.00029015905119489523,7.891994580460081e-05,0.0008551498007460748,0.00024147821788619977,0.0015908674372265266,0.001475252653518592,0.0010835086390465606,0.00013796182438714088,9.837046658938386e-05,0.001954847783764324,0.00386125328002148,0.0013153981494942982,0.0014609892603337418,0.0015183408798698265,0.000912943554563659,0.0013281360771603033,0.0024198570317796133,0.002119803216853734,0.0011837246777329086,0.0004123569883213427,2.9157847753175397e-05,0.0013607178828426456,0.002083658706587706,0.0019553454252634254,0.0016463213290189766,0.0010936430492970515,0.0013027279517885695,0.0008935671779480509,0.0005097976122369963,0.0013756897481778565,0.00041334686636636833,1.914182868436858e-05,0.000993416112481659,0.0013160822788009527,0.0016071572067282319,0.0013466407759490516,0.0014465718351584019,0.002071698187275336,0.003273658777144846,0.0041603961929617735,0.0011501529994293112,3.8908785551076635e-05,3.1382804776504477e-07,0.0002025977850625214,0.0026167382063379046,0.0024864186778361832,0.0009619349973861067,0.0003955942218444985,0.0009038429626738295,0.0008495951671319379,0.0003790322234327105,0.001298944591711037,0.0009917356879805903,0.0018360920312883349,0.004929928038045229,0.0011382248935617797,0.0011935316560068446,0.0010490070265408563,0.0009534515699737541,0.000965302412839431,0.0010019993784445781,0.0002374877011662049,4.501402206850423e-05,0.0010524466551095368
